ID,Name,Table,DataType,DataCategory,Description,IsHidden,IsUnique,IsKey,IsNullable,Alignment,SummarizeBy,ColumnStorage,Type,SourceColumn,Expression,FormatString,IsAvailableInMDX,SortByColumn,GroupingBehavior,SourceProviderType,DisplayFolder,AlternateOf,LineageTag
17839,"PT","virtualtable_Upcoming_Unique_PT","Text","Regular","",False,True,False,False,"Default","None","Table (17775)$PT (17839)","CalculatedTableColumn","PT","","",True,"","GroupOnValue","","","","05837f80-40d5-4793-aa3f-5a6078077b6f"
17951,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","virtualtable_Upcoming_Unique_User","Integer","RowNumber","",True,True,True,False,"Default","Default","Table (17950)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (17951)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
18014,"User_Department","virtualtable_Upcoming_Unique_User","Text","Regular","",False,True,False,False,"Default","None","Table (17950)$User Department (18014)","CalculatedTableColumn","User_Department","","",True,"","GroupOnValue","","","","54a6501a-2056-4ccc-ab82-faeca4aa7633"
33374,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","virtualtable_Unique_PIC","Integer","RowNumber","",True,True,True,False,"Default","Default","Table (33373)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (33374)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
33437,"Contract_PIC","virtualtable_Unique_PIC","Text","Regular","",False,True,False,False,"Default","None","Table (33373)$Contract PIC (33437)","CalculatedTableColumn","Contract_PIC","","",True,"","GroupOnValue","","","","6b7ee19b-1a87-475b-99b4-89ae8afca7bb"
41361,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","gsheets_Bid Agenda","Integer","RowNumber","",True,True,True,False,"Default","Default","Bid Agenda (41360)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (41361)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
41399,"Contract_Number","gsheets_Bid Agenda","Text","Regular","",False,False,False,True,"Default","None","Bid Agenda (41360)$Contract Number (41399)","Data","Contract_Number","","",True,"","GroupOnValue","","","","48ebc9eb-fcfd-458d-b428-3731a113d381"
41400,"Contract_Name","gsheets_Bid Agenda","Text","Regular","",False,False,False,True,"Default","None","Bid Agenda (41360)$Contract Name (41400)","Data","Contract_Name","","",True,"","GroupOnValue","","","","e382d6e2-43b9-4db4-9fc8-c730271138f1"
41401,"Contract_Req","gsheets_Bid Agenda","Date","Regular","",False,False,False,True,"Default","None","Bid Agenda (41360)$Contract Req (41401)","Data","Contract_Req","","Long Date",True,"","GroupOnValue","","","","192e6ab3-2e48-4377-aea2-dbd7f1d9788f"
41409,"KAK_Received","gsheets_Bid Agenda","Date","Regular","",False,False,False,True,"Default","None","Bid Agenda (41360)$KAK Received (41409)","Data","KAK_Received","","Long Date",True,"","GroupOnValue","","","","eb1fb329-61b3-4e89-9150-5def98bcf5de"
41417,"Finding Vendor","gsheets_Bid Agenda","Date","Regular","",False,False,False,True,"Default","None","Bid Agenda (41360)$Finding Vendor (41417)","Data","Finding Vendor","","Long Date",True,"","GroupOnValue","","","","1c94b671-e52e-4f32-82c9-f9e46f971e51"
41425,"Price_Proposal","gsheets_Bid Agenda","Date","Regular","",False,False,False,True,"Default","None","Bid Agenda (41360)$Price Proposal (41425)","Data","Price_Proposal","","Long Date",True,"","GroupOnValue","","","","28c36736-6c45-4135-bb5b-ea7e63eb9cda"
41433,"Vendor_Award","gsheets_Bid Agenda","Date","Regular","",False,False,False,True,"Default","None","Bid Agenda (41360)$Vendor Award (41433)","Data","Vendor_Award","","Long Date",True,"","GroupOnValue","","","","2827a5e6-a023-44f1-b423-ccd99d2fa9c0"
41441,"AR_Prep","gsheets_Bid Agenda","Date","Regular","",False,False,False,True,"Default","None","Bid Agenda (41360)$AR Prep (41441)","Data","AR_Prep","","Long Date",True,"","GroupOnValue","","","","0bd27fac-2b26-4677-b3c8-b4d5217bab54"
41449,"AR_Approval","gsheets_Bid Agenda","Date","Regular","",False,False,False,True,"Default","None","Bid Agenda (41360)$AR Approval (41449)","Data","AR_Approval","","Long Date",True,"","GroupOnValue","","","","a245b4a1-2a5c-4648-abe8-6122d8507cb5"
41457,"Contract_Prep","gsheets_Bid Agenda","Date","Regular","",False,False,False,True,"Default","None","Bid Agenda (41360)$Contract Prep (41457)","Data","Contract_Prep","","Long Date",True,"","GroupOnValue","","","","4e6b4af2-b693-4192-b842-c4631e92a355"
41465,"Contract_DoubleSigned","gsheets_Bid Agenda","Date","Regular","",False,False,False,True,"Default","None","Bid Agenda (41360)$Contract DoubleSigned (41465)","Data","Contract_DoubleSigned","","Long Date",True,"","GroupOnValue","","","","042cb9dc-58ee-4618-974f-113abac4aee9"
49191,"CR_to_Award_Day","gsheets_Bid Agenda","Integer","Regular","",False,False,False,True,"Default","Sum","Bid Agenda (41360)$Column (49191)","Calculated","","DATEDIFF('gsheets_Bid Agenda'[Contract_Req], 'gsheets_Bid Agenda'[Vendor_Award], DAY)","0",True,"","GroupOnValue","","","","802fcf47-5e93-4da5-a6f2-33a04b7bc544"
49266,"AR_Prep_to_AR_PrepEnd_Day","gsheets_Bid Agenda","Integer","Regular","",False,False,False,True,"Default","Sum","Bid Agenda (41360)$Column (49266)","Calculated","","DATEDIFF('gsheets_Bid Agenda'[AR_Prep], 'gsheets_Bid Agenda'[AR_PrepEnd], DAY)","0",True,"","GroupOnValue","","","","78d5ab5c-734f-47d5-9ac7-47418ea40f81"
51392,"AR_Approval_Day","gsheets_Bid Agenda","Integer","Regular","",False,False,False,True,"Default","Sum","Bid Agenda (41360)$Column (51392)","Calculated","","DATEDIFF('gsheets_Bid Agenda'[AR_ApprovalStart], 'gsheets_Bid Agenda'[AR_Approval],DAY)","0",True,"","GroupOnValue","","","","13848f46-0fbc-4eab-83ae-ecb803e6439c"
53724,"Contract_PIC","gsheets_Bid Agenda","Text","Regular","",False,False,False,True,"Default","None","Bid Agenda (41360)$Contract PIC (53724)","Data","Contract_PIC","","",True,"","GroupOnValue","","","","2e38056b-fe32-4fe4-84fb-094886b8aa04"
61030,"AR_PrepEnd","gsheets_Bid Agenda","Date","Regular","",False,False,False,True,"Default","None","Bid Agenda (41360)$AR PrepEnd (61030)","Data","AR_PrepEnd","","Long Date",True,"","GroupOnValue","","","","649a93f8-0ce0-4fe4-8186-163fe36d1d9a"
61031,"AR_ApprovalStart","gsheets_Bid Agenda","Date","Regular","",False,False,False,True,"Default","None","Bid Agenda (41360)$AR ApprovalStart (61031)","Data","AR_ApprovalStart","","Long Date",True,"","GroupOnValue","","","","8405e522-c495-4f3d-a564-fbbc910bf3b0"
61032,"Contract_Final","gsheets_Bid Agenda","Date","Regular","",False,False,False,True,"Default","None","Bid Agenda (41360)$Contract Final (61032)","Data","Contract_Final","","Long Date",True,"","GroupOnValue","","","","52632265-65e1-4ba4-8f01-b76e3b811469"
61033,"Contract_InternalSign","gsheets_Bid Agenda","Date","Regular","",False,False,False,True,"Default","None","Bid Agenda (41360)$Contract InternalSign (61033)","Data","Contract_InternalSign","","Long Date",True,"","GroupOnValue","","","","7fa0da3c-181d-40d0-8779-801d2810a94d"
68182,"Contract_Prep_to_Final_Day","gsheets_Bid Agenda","Integer","Regular","",False,False,False,True,"Default","Sum","Bid Agenda (41360)$Column (68182)","Calculated","","DATEDIFF('gsheets_Bid Agenda'[Contract_Prep], 'gsheets_Bid Agenda'[Contract_Final],DAY)","0",True,"","GroupOnValue","","","","d104a432-53a2-412a-8a80-8545c895c9bd"
68257,"Contract_Routing_Internal_Day","gsheets_Bid Agenda","Integer","Regular","",False,False,False,True,"Default","Sum","Bid Agenda (41360)$Column (68257)","Calculated","","IF(DATEDIFF('gsheets_Bid Agenda'[Contract_InternalSign], 'gsheets_Bid Agenda'[Contract_DoubleSigned],DAY) < 0, DATEDIFF('gsheets_Bid Agenda'[Contract_Final], 'gsheets_Bid Agenda'[Contract_InternalSign],DAY), DATEDIFF('gsheets_Bid Agenda'[Contract_Final], 'gsheets_Bid Agenda'[Contract_DoubleSigned],DAY))","0",True,"","GroupOnValue","","","","9638b5bd-8788-4f4a-8cfa-0e3089783e3b"
68332,"Contract_Routing_Vendor_Day","gsheets_Bid Agenda","Integer","Regular","",False,False,False,True,"Default","Sum","Bid Agenda (41360)$Column (68332)","Calculated","","IF(DATEDIFF('gsheets_Bid Agenda'[Contract_InternalSign], 'gsheets_Bid Agenda'[Contract_DoubleSigned],DAY) < 0, DATEDIFF('gsheets_Bid Agenda'[Contract_DoubleSigned], 'gsheets_Bid Agenda'[Contract_InternalSign],DAY), DATEDIFF('gsheets_Bid Agenda'[Contract_InternalSign], 'gsheets_Bid Agenda'[Contract_DoubleSigned],DAY))","0",True,"","GroupOnValue","","","","81eed145-45bf-4a0b-ba48-04011025296e"
74526,"CR_to_KAK","gsheets_Bid Agenda","Integer","Regular","",False,False,False,True,"Default","Sum","Bid Agenda (41360)$Column (74526)","Calculated","","MAX(0, DATEDIFF('gsheets_Bid Agenda'[Contract_Req], 'gsheets_Bid Agenda'[KAK_Received], DAY))","0",True,"","GroupOnValue","","","","bc47bd1c-1009-4679-87ae-f77c135e07ea"
74601,"CR_to_Price_Proposal","gsheets_Bid Agenda","Integer","Regular","",False,False,False,True,"Default","Sum","Bid Agenda (41360)$Column (74601)","Calculated","","MAX(0, DATEDIFF('gsheets_Bid Agenda'[Contract_Req], 'gsheets_Bid Agenda'[Price_Proposal],DAY))","0",True,"","GroupOnValue","","","","857893cb-ae26-40b3-a24e-6ef08ee2b90a"
74704,"TechEval_Start","gsheets_Bid Agenda","Date","Regular","",False,False,False,True,"Default","None","Bid Agenda (41360)$TechEval Start (74704)","Data","TechEval_Start","","Long Date",True,"","GroupOnValue","","","","447e0438-dfd7-4d8d-874f-374ecba991bd"
74705,"TechEval_End","gsheets_Bid Agenda","Date","Regular","",False,False,False,True,"Default","None","Bid Agenda (41360)$TechEval End (74705)","Data","TechEval_End","","Long Date",True,"","GroupOnValue","","","","1a613b68-811e-4e83-9e14-51923fd1e02f"
77792,"TechEval","gsheets_Bid Agenda","Integer","Regular","",False,False,False,True,"Default","Sum","Bid Agenda (41360)$Column (77792)","Calculated","","MAX(0, DATEDIFF('gsheets_Bid Agenda'[TechEval_Start], 'gsheets_Bid Agenda'[TechEval_End],DAY))","0",True,"","GroupOnValue","","","","50885348-3a6e-47a3-a568-30dfeefce489"
41364,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","LocalDateTable_d30a28ca-ff37-45b6-b9e1-403191ea8c8d","Integer","RowNumber","",True,True,True,False,"Default","Default","LocalDateTable d30a28ca ff37 45b6 b9e1 403191ea8c8d (41363)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (41364)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
41402,"Date","LocalDateTable_d30a28ca-ff37-45b6-b9e1-403191ea8c8d","Date","PaddedDateTableDates","",True,True,False,False,"Default","None","LocalDateTable d30a28ca ff37 45b6 b9e1 403191ea8c8d (41363)$Date (41402)","CalculatedTableColumn","Date","","",True,"","GroupOnValue","","","","8bf073ac-673a-4c6e-88a4-80207a1d812d"
41403,"Year","LocalDateTable_d30a28ca-ff37-45b6-b9e1-403191ea8c8d","Integer","Years","",True,False,False,True,"Default","None","LocalDateTable d30a28ca ff37 45b6 b9e1 403191ea8c8d (41363)$Year (41403)","Calculated","","YEAR([Date])","",True,"","GroupOnValue","","","","0030ed6f-3552-444a-9235-5ddcaf3bdfae"
41404,"MonthNo","LocalDateTable_d30a28ca-ff37-45b6-b9e1-403191ea8c8d","Integer","MonthOfYear","",True,False,False,True,"Default","None","LocalDateTable d30a28ca ff37 45b6 b9e1 403191ea8c8d (41363)$MonthNo (41404)","Calculated","","MONTH([Date])","",True,"","GroupOnValue","","","","750824d0-8102-4d23-ac41-4e526fb664a9"
41405,"Month","LocalDateTable_d30a28ca-ff37-45b6-b9e1-403191ea8c8d","Text","Months","",True,False,False,True,"Default","None","LocalDateTable d30a28ca ff37 45b6 b9e1 403191ea8c8d (41363)$Month (41405)","Calculated","","FORMAT([Date], ""MMMM"")","",True,"MonthNo","GroupOnValue","","","","5677adc8-e3d4-4b72-a403-539c12646cbc"
41406,"QuarterNo","LocalDateTable_d30a28ca-ff37-45b6-b9e1-403191ea8c8d","Integer","QuarterOfYear","",True,False,False,True,"Default","None","LocalDateTable d30a28ca ff37 45b6 b9e1 403191ea8c8d (41363)$QuarterNo (41406)","Calculated","","INT(([MonthNo] + 2) / 3)","",True,"","GroupOnValue","","","","c44a3786-9b43-44c9-b8f6-667bfd17538a"
41407,"Quarter","LocalDateTable_d30a28ca-ff37-45b6-b9e1-403191ea8c8d","Text","Quarters","",True,False,False,True,"Default","None","LocalDateTable d30a28ca ff37 45b6 b9e1 403191ea8c8d (41363)$Quarter (41407)","Calculated","","""Qtr "" & [QuarterNo]","",True,"QuarterNo","GroupOnValue","","","","a2b635bc-1273-4087-b0ee-4623684e1750"
41408,"Day","LocalDateTable_d30a28ca-ff37-45b6-b9e1-403191ea8c8d","Integer","DayOfMonth","",True,False,False,True,"Default","None","LocalDateTable d30a28ca ff37 45b6 b9e1 403191ea8c8d (41363)$Day (41408)","Calculated","","DAY([Date])","",True,"","GroupOnValue","","","","f692c256-b970-4377-8138-b07857e179ff"
41367,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","LocalDateTable_e248d5a8-4f1f-40e6-9c7b-6c0bf40ae958","Integer","RowNumber","",True,True,True,False,"Default","Default","LocalDateTable e248d5a8 4f1f 40e6 9c7b 6c0bf40ae958 (41366)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (41367)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
41410,"Date","LocalDateTable_e248d5a8-4f1f-40e6-9c7b-6c0bf40ae958","Date","PaddedDateTableDates","",True,True,False,False,"Default","None","LocalDateTable e248d5a8 4f1f 40e6 9c7b 6c0bf40ae958 (41366)$Date (41410)","CalculatedTableColumn","Date","","",True,"","GroupOnValue","","","","d3c0df7b-3c81-4125-a672-1668578e4a08"
41411,"Year","LocalDateTable_e248d5a8-4f1f-40e6-9c7b-6c0bf40ae958","Integer","Years","",True,False,False,True,"Default","None","LocalDateTable e248d5a8 4f1f 40e6 9c7b 6c0bf40ae958 (41366)$Year (41411)","Calculated","","YEAR([Date])","",True,"","GroupOnValue","","","","b429b548-e1f2-4640-b113-cfa917e087c4"
41412,"MonthNo","LocalDateTable_e248d5a8-4f1f-40e6-9c7b-6c0bf40ae958","Integer","MonthOfYear","",True,False,False,True,"Default","None","LocalDateTable e248d5a8 4f1f 40e6 9c7b 6c0bf40ae958 (41366)$MonthNo (41412)","Calculated","","MONTH([Date])","",True,"","GroupOnValue","","","","372138c8-9d1f-4c27-a708-34fe3e9269c3"
